date min_age_limit available_capacity pincode name state_name district_name fee_type
15-05-2021 45 50 620008 "Beerangikulam UPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 621711 "Pullambadi Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 621007 "Edumalai APHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 621702 "Anbil APHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 621712 "Thatchankurichi APHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 621651 "Peruvalapur APHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 621213 "Sirugambur Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 621214 "Thathaiangarpet Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 621315 "Vaiyampatty Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 621207 "Kattuputhur Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 621651 "Kallakudi APHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 621105 "Irungalur APHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 621310 "Puthanatham BPHC" "Tamil Nadu" Tiruchirappalli Free
15-05-2021 45 50 620019 "Kattur UPHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 49 639103 "Kulumani Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 49 620003 "Gandhipuram UPHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 49 620007 "Kamaraj Nagar UPHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 49 620008 "Beerangikulam UPHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 49 621711 "Pullambadi Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 49 621306 "Manaparai GH" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 49 621214 "Thathaiangarpet Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
09-05-2021 45 49 620009 "Inamkulathur Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 49 620011 "Keelakuruchi APHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 49 621112 "Samayapuram APHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 49 620013 "Arasankudi APHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 49 620015 "Thirunedumkulam APHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 49 621652 "Melarasur APHC" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 49 621601 "Lalgudi GH" "Tamil Nadu" Tiruchirappalli Free
10-05-2021 45 49 621315 "Vaiyampatty Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 49 620003 "Gandhipuram UPHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 49 620003 "Woraiyur UPHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 49 620001 "Periyamilaguparai UPHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 49 621213 "Sirugambur Upgraded PHC" "Tamil Nadu" Tiruchirappalli Free
11-05-2021 45 49 620001 "Beemanagar UPHC" "Tamil Nadu" Tiruchirappalli Free
